block_id,drug_row,drug_col,cell_line_name,ic50_row,ic50_col,ri_row,ri_col,css_row,css_col,css_ri,S_sum,S_mean,S_max,synergy_bliss,drug_row_clinical_phase,drug_col_clinical_phase,MW_row,LogP_row,NumHDonors_row,NumHAcceptors_row,MW_col,LogP_col,NumHDonors_col,NumHAcceptors_col
91411,mitomycin C,891494-63-6,1,0.131460306,0.291767734,45.465,36.079,47.159,54.587,50.873,-30.671,10.101,5.408,-8.50790426,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
91412,mitomycin C,891494-63-6,1,0.131460306,0.291767734,45.465,36.079,48.789,44.593,46.691,-34.853,5.919,1.226,-11.03979189,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
28929,mitomycin C,891494-63-6,2,0.075094458,0.218634375,22.739,25.926,24.524,24.498,24.511,-24.154,0.1785,-1.415,-9.162355471,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
28930,mitomycin C,891494-63-6,2,0.075094458,0.218634375,22.739,25.926,26.207,27.294,26.7505,-21.9145,2.418,0.8245,-9.356542971,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
28931,mitomycin C,891494-63-6,2,0.075094458,0.218634375,22.739,25.926,25.025,24.113,24.569,-24.096,0.2365,-1.357,-10.30466797,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
28932,mitomycin C,891494-63-6,2,0.075094458,0.218634375,22.739,25.926,24.935,22.937,23.936,-24.729,-0.3965,-1.99,-10.56654297,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
35689,mitomycin C,891494-63-6,3,0.023671584,0.390629585,51.204,35.014,69.782,59.514,64.648,-21.57,21.539,13.444,1.026042033,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
35690,mitomycin C,891494-63-6,3,0.023671584,0.390629585,51.204,35.014,65.569,54.854,60.2115,-26.0065,17.1025,9.0075,0.021042033,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
35691,mitomycin C,891494-63-6,3,0.023671584,0.390629585,51.204,35.014,67.663,53.011,60.337,-25.881,17.228,9.133,-0.080457967,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
35692,mitomycin C,891494-63-6,3,0.023671584,0.390629585,51.204,35.014,67.662,54.808,61.235,-24.983,18.126,10.031,-2.134395467,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
51529,mitomycin C,891494-63-6,4,0.126141285,0.288430264,41.23,24.204,73.578,77.141,75.3595,9.9255,42.6425,34.1295,16.56919804,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
51530,mitomycin C,891494-63-6,4,0.126141285,0.288430264,41.23,24.204,72.959,76.356,74.6575,9.2235,41.9405,33.4275,13.89657304,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
51531,mitomycin C,891494-63-6,4,0.126141285,0.288430264,41.23,24.204,68.168,73.24,70.704,5.27,37.987,29.474,12.81588554,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
51532,mitomycin C,891494-63-6,4,0.126141285,0.288430264,41.23,24.204,67.466,74.647,71.0565,5.6225,38.3395,29.8265,13.05182304,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
76997,mitomycin C,891494-63-6,5,0.30544095,4.0,16.34,-6.161,26.901,30.526,28.7135,18.5345,23.624,12.3735,4.032912756,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
76998,mitomycin C,891494-63-6,5,0.30544095,4.0,16.34,-6.161,21.216,29.904,25.56,15.381,20.4705,9.22,4.419100256,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
76999,mitomycin C,891494-63-6,5,0.30544095,4.0,16.34,-6.161,21.199,28.085,24.642,14.463,19.5525,8.302,4.935662756,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
77000,mitomycin C,891494-63-6,5,0.30544095,4.0,16.34,-6.161,14.546,10.785,12.6655,2.4865,7.576,-3.6745,-2.433774744,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
88537,mitomycin C,891494-63-6,6,1.0,0.407414234,28.396,17.418,34.719,54.498,44.6085,-1.2055,21.7015,16.2125,-6.006416746,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
88538,mitomycin C,891494-63-6,6,1.0,0.407414234,28.396,17.418,34.59,42.77,38.68,-7.134,15.773,10.284,-8.437666746,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
88539,mitomycin C,891494-63-6,6,1.0,0.407414234,28.396,17.418,39.317,50.274,44.7955,-1.0185,21.8885,16.3995,-7.152041746,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
88540,mitomycin C,891494-63-6,6,1.0,0.407414234,28.396,17.418,26.622,54.918,40.77,-5.044,17.863,12.374,-13.16672925,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,376.26200000000017,1.9415,2.0,7.0
17377,mitomycin C,391210-10-9,1,0.131462112,0.003052767,45.487,-0.297,58.032,64.924,61.478,16.288,38.883,15.991,13.24187286,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
17378,mitomycin C,391210-10-9,1,0.131462112,0.003052767,45.487,-0.297,58.188,64.942,61.565,16.375,38.97,16.078,11.84106036,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
17379,mitomycin C,391210-10-9,1,0.131462112,0.003052767,45.487,-0.297,57.859,65.132,61.4955,16.3055,38.9005,16.0085,9.543497863,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
17380,mitomycin C,391210-10-9,1,0.131462112,0.003052767,45.487,-0.297,50.55,63.183,56.8665,11.6765,34.2715,11.3795,7.079810363,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
28933,mitomycin C,391210-10-9,2,0.075094458,0.009882588,22.739,1.929,32.377,27.15,29.7635,5.0955,17.4295,7.0245,7.620619868,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
28934,mitomycin C,391210-10-9,2,0.075094458,0.009882588,22.739,1.929,22.512,17.099,19.8055,-4.8625,7.4715,-2.9335,0.060682368,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
28935,mitomycin C,391210-10-9,2,0.075094458,0.009882588,22.739,1.929,24.996,15.842,20.419,-4.249,8.085,-2.32,-0.162005132,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
28936,mitomycin C,391210-10-9,2,0.075094458,0.009882588,22.739,1.929,30.195,27.916,29.0555,4.3875,16.7215,6.3165,6.430869868,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
35693,mitomycin C,391210-10-9,3,0.023671584,0.002269468,51.204,14.169,50.897,33.267,42.082,-23.291,9.3955,-9.122,-6.14069331,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
35694,mitomycin C,391210-10-9,3,0.023671584,0.002269468,51.204,14.169,50.625,33.249,41.937,-23.436,9.2505,-9.267,-5.66663081,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
35695,mitomycin C,391210-10-9,3,0.023671584,0.002269468,51.204,14.169,53.847,38.699,46.273,-19.1,13.5865,-4.931,-5.62438081,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
35696,mitomycin C,391210-10-9,3,0.023671584,0.002269468,51.204,14.169,50.953,37.497,44.225,-21.148,11.5385,-6.979,-4.50769331,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
51533,mitomycin C,391210-10-9,4,0.126141285,0.1,41.23,3.865,51.362,55.438,53.4,8.305,30.8525,12.17,4.687660264,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
51534,mitomycin C,391210-10-9,4,0.126141285,0.1,41.23,3.865,48.808,33.607,41.2075,-3.8875,18.66,-0.0225,2.002097764,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
51535,mitomycin C,391210-10-9,4,0.126141285,0.1,41.23,3.865,39.087,34.228,36.6575,-8.4375,14.11,-4.5725,-0.390339736,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
51536,mitomycin C,391210-10-9,4,0.126141285,0.1,41.23,3.865,47.291,40.813,44.052,-1.043,21.5045,2.822,1.501785264,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
77001,mitomycin C,391210-10-9,5,0.30544095,0.006379444,16.34,2.094,20.676,41.674,31.175,12.741,21.958,14.835,3.713381745,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
77002,mitomycin C,391210-10-9,5,0.30544095,0.006379444,16.34,2.094,20.741,41.342,31.0415,12.6075,21.8245,14.7015,5.255256745,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
77003,mitomycin C,391210-10-9,5,0.30544095,0.006379444,16.34,2.094,16.21,35.483,25.8465,7.4125,16.6295,9.5065,-3.999555755,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
77004,mitomycin C,391210-10-9,5,0.30544095,0.006379444,16.34,2.094,22.316,27.83,25.073,6.639,15.856,8.733,2.653444245,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
88541,mitomycin C,391210-10-9,6,1.0,0.001605198,28.396,27.16,39.626,60.312,49.969,-5.587,22.191,21.573,-3.257514939,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
88542,mitomycin C,391210-10-9,6,1.0,0.001605198,28.396,27.16,37.978,62.393,50.1855,-5.3705,22.4075,21.7895,-4.761764939,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
88543,mitomycin C,391210-10-9,6,1.0,0.001605198,28.396,27.16,33.627,61.109,47.368,-8.188,19.59,18.972,-5.281202439,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
88544,mitomycin C,391210-10-9,6,1.0,0.001605198,28.396,27.16,37.975,61.927,49.951,-5.605,22.173,21.555,-5.058639939,4,2,334.33200000000005,-1.6511999999999976,3.0,8.0,482.1960000000002,2.466700000000001,4.0,5.0
17381,mitomycin C,Sorafenib,1,0.131462112,9.476117169,45.487,27.146,29.603,27.008,28.3055,-44.3275,-8.011,-17.1815,-30.74611393,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
17382,mitomycin C,Sorafenib,1,0.131462112,9.476117169,45.487,27.146,23.338,21.581,22.4595,-50.1735,-13.857,-23.0275,-34.34167643,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
17383,mitomycin C,Sorafenib,1,0.131462112,9.476117169,45.487,27.146,25.051,24.522,24.7865,-47.8465,-11.53,-20.7005,-32.59742643,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
17384,mitomycin C,Sorafenib,1,0.131462112,9.476117169,45.487,27.146,30.29,29.377,29.8335,-42.7995,-6.483,-15.6535,-27.21692643,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
28937,mitomycin C,Sorafenib,2,0.075094458,4.22646911,22.739,60.353,35.538,64.762,50.15,-32.942,8.604,-10.203,-7.520523003,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
28938,mitomycin C,Sorafenib,2,0.075094458,4.22646911,22.739,60.353,38.189,57.992,48.0905,-35.0015,6.5445,-12.2625,-8.939960503,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
28939,mitomycin C,Sorafenib,2,0.075094458,4.22646911,22.739,60.353,33.646,56.586,45.116,-37.976,3.57,-15.237,-10.943523,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
28940,mitomycin C,Sorafenib,2,0.075094458,4.22646911,22.739,60.353,48.922,65.073,56.9975,-26.0945,15.4515,-3.3555,-3.962523003,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
35697,mitomycin C,Sorafenib,3,0.023671584,8.54236698,51.204,31.797,20.744,31.339,26.0415,-56.9595,-15.459,-25.1625,-33.17126679,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
35698,mitomycin C,Sorafenib,3,0.023671584,8.54236698,51.204,31.797,24.157,28.341,26.249,-56.752,-15.2515,-24.955,-31.77489179,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
35699,mitomycin C,Sorafenib,3,0.023671584,8.54236698,51.204,31.797,17.883,25.384,21.6335,-61.3675,-19.867,-29.5705,-37.07520429,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
35700,mitomycin C,Sorafenib,3,0.023671584,8.54236698,51.204,31.797,30.075,36.94,33.5075,-49.4935,-7.993,-17.6965,-26.44876679,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
51537,mitomycin C,Sorafenib,4,0.126141285,5.564778408,41.23,58.553,50.723,67.506,59.1145,-40.6685,9.223,0.5615,-10.41326671,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
51538,mitomycin C,Sorafenib,4,0.126141285,5.564778408,41.23,58.553,52.666,63.786,58.226,-41.557,8.3345,-0.327,-13.14264171,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
51539,mitomycin C,Sorafenib,4,0.126141285,5.564778408,41.23,58.553,51.149,64.275,57.712,-42.071,7.8205,-0.841,-12.30745421,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
51540,mitomycin C,Sorafenib,4,0.126141285,5.564778408,41.23,58.553,53.542,67.83,60.686,-39.097,10.7945,2.133,-7.513391707,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
77005,mitomycin C,Sorafenib,5,0.30544095,5.531302533,16.34,37.261,26.137,41.096,33.6165,-19.9845,6.816,-3.6445,-10.03369573,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
77006,mitomycin C,Sorafenib,5,0.30544095,5.531302533,16.34,37.261,24.973,40.136,32.5545,-21.0465,5.754,-4.7065,-0.580633231,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
77007,mitomycin C,Sorafenib,5,0.30544095,5.531302533,16.34,37.261,44.838,49.965,47.4015,-6.1995,20.601,10.1405,-2.791820731,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
77008,mitomycin C,Sorafenib,5,0.30544095,5.531302533,16.34,37.261,42.567,41.023,41.795,-11.806,14.9945,4.534,-6.156758231,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
88545,mitomycin C,Sorafenib,6,1.0,7.056955371,28.396,20.149,9.808,16.674,13.241,-35.304,-11.0315,-15.155,-14.54687428,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
88546,mitomycin C,Sorafenib,6,1.0,7.056955371,28.396,20.149,18.653,31.514,25.0835,-23.4615,0.811,-3.3125,-13.87149928,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
88547,mitomycin C,Sorafenib,6,1.0,7.056955371,28.396,20.149,23.0,27.175,25.0875,-23.4575,0.815,-3.3085,-15.39081178,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
88548,mitomycin C,Sorafenib,6,1.0,7.056955371,28.396,20.149,18.91,22.215,20.5625,-27.9825,-3.71,-7.8335,-13.09049928,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,464.8310000000001,5.549700000000002,3.0,4.0
17385,mitomycin C,Sunitinib,1,0.131462112,3.017498596,45.487,1.693,55.897,57.875,56.886,9.706,33.296,11.399,5.559639595,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
17386,mitomycin C,Sunitinib,1,0.131462112,3.017498596,45.487,1.693,55.078,64.914,59.996,12.816,36.406,14.509,4.996014595,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
17387,mitomycin C,Sunitinib,1,0.131462112,3.017498596,45.487,1.693,58.363,61.727,60.045,12.865,36.455,14.558,10.2887021,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
17388,mitomycin C,Sunitinib,1,0.131462112,3.017498596,45.487,1.693,62.479,64.683,63.581,16.401,39.991,18.094,11.3610146,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
28941,mitomycin C,Sunitinib,2,0.075094458,1.669366594,22.739,43.742,56.137,55.531,55.834,-10.647,22.5935,12.092,-1.263292843,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
28942,mitomycin C,Sunitinib,2,0.075094458,1.669366594,22.739,43.742,54.694,52.979,53.8365,-12.6445,20.596,10.0945,0.357082157,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
28943,mitomycin C,Sunitinib,2,0.075094458,1.669366594,22.739,43.742,52.894,55.676,54.285,-12.196,21.0445,10.543,-0.618917843,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
28944,mitomycin C,Sunitinib,2,0.075094458,1.669366594,22.739,43.742,57.556,55.816,56.686,-9.795,23.4455,12.944,0.330332157,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
35701,mitomycin C,Sunitinib,3,0.023671584,5.0,51.204,25.615,60.326,38.258,49.292,-27.527,10.8825,-1.912,-10.21247957,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
35702,mitomycin C,Sunitinib,3,0.023671584,5.0,51.204,25.615,60.718,42.271,51.4945,-25.3245,13.085,0.2905,-8.391354566,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
35703,mitomycin C,Sunitinib,3,0.023671584,5.0,51.204,25.615,58.794,40.741,49.7675,-27.0515,11.358,-1.4365,-10.03016707,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
35704,mitomycin C,Sunitinib,3,0.023671584,5.0,51.204,25.615,60.633,44.407,52.52,-24.299,14.1105,1.316,-7.253042066,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
51541,mitomycin C,Sunitinib,4,0.126141285,5.0,41.23,30.334,62.763,53.132,57.9475,-13.6165,22.1655,16.7175,-2.634341668,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
51542,mitomycin C,Sunitinib,4,0.126141285,5.0,41.23,30.334,58.702,52.951,55.8265,-15.7375,20.0445,14.5965,-0.645029168,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
51543,mitomycin C,Sunitinib,4,0.126141285,5.0,41.23,30.334,58.538,53.361,55.9495,-15.6145,20.1675,14.7195,-0.965216668,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
51544,mitomycin C,Sunitinib,4,0.126141285,5.0,41.23,30.334,66.068,59.505,62.7865,-8.7775,27.0045,21.5565,3.374783332,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
77009,mitomycin C,Sunitinib,5,0.30544095,5.0,16.34,-2.18,14.25,28.203,21.2265,7.0665,14.1465,4.8865,-1.674780347,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
77010,mitomycin C,Sunitinib,5,0.30544095,5.0,16.34,-2.18,36.959,31.532,34.2455,20.0855,27.1655,17.9055,6.402907153,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
77011,mitomycin C,Sunitinib,5,0.30544095,5.0,16.34,-2.18,14.259,25.092,19.6755,5.5155,12.5955,3.3355,4.484469653,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
77012,mitomycin C,Sunitinib,5,0.30544095,5.0,16.34,-2.18,32.078,31.368,31.723,17.563,24.643,15.383,8.408219653,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
88549,mitomycin C,Sunitinib,6,1.0,1.407163867,28.396,19.689,29.803,51.054,40.4285,-7.6565,16.386,12.0325,-6.011730116,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
88550,mitomycin C,Sunitinib,6,1.0,1.407163867,28.396,19.689,30.987,52.555,41.771,-6.314,17.7285,13.375,-6.433605116,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
88551,mitomycin C,Sunitinib,6,1.0,1.407163867,28.396,19.689,36.201,48.59,42.3955,-5.6895,18.353,13.9995,-3.219417616,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
88552,mitomycin C,Sunitinib,6,1.0,1.407163867,28.396,19.689,28.81,48.983,38.8965,-9.1885,14.854,10.5005,-10.41391762,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,398.48200000000014,3.3349400000000022,3.0,3.0
17389,mitomycin C,temozolomide,1,0.131462112,22.92484787,45.487,-7.263,59.796,63.391,61.5935,23.3695,42.4815,16.1065,13.95767088,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
17390,mitomycin C,temozolomide,1,0.131462112,22.92484787,45.487,-7.263,57.816,61.281,59.5485,21.3245,40.4365,14.0615,15.11042088,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
17391,mitomycin C,temozolomide,1,0.131462112,22.92484787,45.487,-7.263,54.236,63.438,58.837,20.613,39.725,13.35,13.69835838,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
17392,mitomycin C,temozolomide,1,0.131462112,22.92484787,45.487,-7.263,58.511,64.219,61.365,23.141,42.253,15.878,13.15323338,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
28945,mitomycin C,temozolomide,2,0.075094458,0.263336984,22.739,-8.007,17.942,6.328,12.135,-2.597,4.769,-10.604,-4.818531153,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
28946,mitomycin C,temozolomide,2,0.075094458,0.263336984,22.739,-8.007,19.929,9.97,14.9495,0.2175,7.5835,-7.7895,-3.643531153,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
28947,mitomycin C,temozolomide,2,0.075094458,0.263336984,22.739,-8.007,18.771,1.148,9.9595,-4.7725,2.5935,-12.7795,-5.748343653,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
28948,mitomycin C,temozolomide,2,0.075094458,0.263336984,22.739,-8.007,19.084,0.2,9.642,-5.09,2.276,-13.097,-7.332593653,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
35705,mitomycin C,temozolomide,3,0.023671584,54.72615268,51.204,3.668,49.628,36.258,42.943,-11.929,15.507,-8.261,-1.453793497,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
35706,mitomycin C,temozolomide,3,0.023671584,54.72615268,51.204,3.668,52.779,37.39,45.0845,-9.7875,17.6485,-6.1195,-0.283105997,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
35707,mitomycin C,temozolomide,3,0.023671584,54.72615268,51.204,3.668,52.944,31.704,42.324,-12.548,14.888,-8.88,-0.932230997,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
35708,mitomycin C,temozolomide,3,0.023671584,54.72615268,51.204,3.668,49.697,35.085,42.391,-12.481,14.955,-8.813,-2.855730997,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
51545,mitomycin C,temozolomide,4,0.126141285,250.0,41.23,-8.41,42.689,44.525,43.607,10.787,27.197,2.377,5.227541894,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
51546,mitomycin C,temozolomide,4,0.126141285,250.0,41.23,-8.41,54.581,44.697,49.639,16.819,33.229,8.409,8.588854394,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
51547,mitomycin C,temozolomide,4,0.126141285,250.0,41.23,-8.41,47.498,45.589,46.5435,13.7235,30.1335,5.3135,11.76485439,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
51548,mitomycin C,temozolomide,4,0.126141285,250.0,41.23,-8.41,37.343,46.772,42.0575,9.2375,25.6475,0.8275,8.241916894,4,4,334.33200000000005,-1.6511999999999976,3.0,8.0,194.154,-2.0781,1.0,7.0
